"idPop"','"Sexe"','"annee"','"taux"','"idP"
('21TOT2006','TOT','2006','24','21')
('21TOT2007','TOT','2007','22','21')
('21TOT2008','TOT','2008','21','21')
('21TOT2009','TOT','2009','21','21')
('21TOT2010','TOT','2010','19','21')
('21TOT2011','TOT','2011','17','21')
('21TOT2012','TOT','2012','16','21')
('21TOT2013','TOT','2013','15','21')
('21TOT2014','TOT','2014','13','21')
('21TOT2015','TOT','2015','13','21')
('21TOT2016','TOT','2016','12','21')
('21TOT2017','TOT','2017','11','21')
('21TOT2018','TOT','2018','12','21')
('21TOT2019','TOT','2019','9','21')
('21TOT2020','TOT','2020','9','21')
('22TOT1996','TOT','1996','31,5','22')
('22TOT2001','TOT','2001','27,6','22')
('22TOT2004','TOT','2004','26,3','22')
('22TOT2009','TOT','2009','23,8','22')
('22TOT2014','TOT','2014','22,7','22')
('22TOT2019','TOT','2019','17,1','22')
('23TOT1987','TOT','1987','19','23')
('23TOT1996','TOT','1996','19,5','23')
('23TOT1999','TOT','1999','20,6','23')
('23TOT2006','TOT','2006','18,6','23')
('23TOT2014','TOT','2014','16,8','23')
('23TOT2019','TOT','2019','14,2','23')
('24TOT2003','TOT','2003','22,1','24')
('24TOT2009','TOT','2009','19,5','24')
('24TOT2014','TOT','2014','22,9','24')
('24TOT2019','TOT','2019','21','24')
('25TOT1985','TOT','1985','41','25')
('25TOT1987','TOT','1987','38,4','25')
('25TOT1989','TOT','1989','35,9','25')
('25TOT1993','TOT','1993','32,1','25')
('25TOT1995','TOT','1995','33,7','25')
('25TOT1997','TOT','1997','33,2','25')
('25TOT2001','TOT','2001','31,7','25')
('25TOT2003','TOT','2003','28,1','25')
('25TOT2006','TOT','2006','26,4','25')
('25TOT2009','TOT','2009','26,2','25')
('25TOT2011','TOT','2011','23,9','25')
('25TOT2014','TOT','2014','23','25')
('25TOT2017','TOT','2017','22,1','25')
('35TOT2020','TOT','2020','19,8','35')
('26TOT1980','TOT','1980','32,4','26')
('26TOT1981','TOT','1981','30,4','26')
('26TOT1982','TOT','1982','30,6','26')
('26TOT1983','TOT','1983','29','26')
('26TOT1984','TOT','1984','30,5','26')
('26TOT1985','TOT','1985','28,5','26')
('26TOT1986','TOT','1986','27,6','26')
('26TOT1987','TOT','1987','27,7','26')
('26TOT1988','TOT','1988','27','26')
('26TOT1989','TOT','1989','25,9','26')
('26TOT1990','TOT','1990','25,8','26')
('26TOT1991','TOT','1991','25,1','26')
('26TOT1992','TOT','1992','25,9','26')
('26TOT1993','TOT','1993','23,3','26')
('26TOT1994','TOT','1994','22,7','26')
('26TOT1995','TOT','1995','22,8','26')
('26TOT1996','TOT','1996','22,3','26')
('26TOT1997','TOT','1997','19,2','26')
('26TOT1998','TOT','1998','19,1','26')
('26TOT1999','TOT','1999','19,3','26')
('26TOT2000','TOT','2000','18,9','26')
('26TOT2001','TOT','2001','18,9','26')
('26TOT2002','TOT','2002','17,5','26')
('26TOT2003','TOT','2003','17,2','26')
('26TOT2004','TOT','2004','15,9','26')
('26TOT2005','TOT','2005','15,7','26')
('26TOT2006','TOT','2006','15,2','26')
('26TOT2007','TOT','2007','13,8','26')
('26TOT2008','TOT','2008','14,6','26')
('26TOT2009','TOT','2009','14','26')
('26TOT2010','TOT','2010','13,6','26')
('26TOT2011','TOT','2011','13,1','26')
('26TOT2012','TOT','2012','12,8','26')
('26TOT2013','TOT','2013','10,7','26')
('26TOT2014','TOT','2014','11,9','26')
('26TOT2015','TOT','2015','11,2','26')
('26TOT2016','TOT','2016','10,9','26')
('26TOT2017','TOT','2017','10,4','26')
('26TOT2018','TOT','2018','10,1','26')
('26TOT2019','TOT','2019','10,4','26')
('27TOT1992','TOT','1992','28,1','27')
('27TOT1997','TOT','1997','28,9','27')
('27TOT2002','TOT','2002','26,5','27')
('27TOT2007','TOT','2007','20,4','27')
('27TOT2012','TOT','2012','20,4','27')
('27TOT2017','TOT','2017','19,1','27')
('28TOT1989','TOT','1989','47,4','28')
('28TOT1995','TOT','1995','43,6','28')
('28TOT2003','TOT','2003','32,1','28')
('28TOT2006','TOT','2006','33,4','28')
('28TOT2008','TOT','2008','27,4','28')
('28TOT2010','TOT','2010','25,4','28')
('28TOT2012','TOT','2012','23,8','28')
('28TOT2014','TOT','2014','27,3','28')
('28TOT2016','TOT','2016','26,5','28')
('28TOT2019','TOT','2019','28','28')
('29TOT1960','TOT','1960','51,5','29')
('29TOT1961','TOT','1961','51','29')
('29TOT1962','TOT','1962','49,5','29')
('29TOT1963','TOT','1963','48,5','29')
('29TOT1964','TOT','1964','47,5','29')
('29TOT1965','TOT','1965','48','29')
('29TOT1966','TOT','1966','49,5','29')
('29TOT1967','TOT','1967','49','29')
('29TOT1968','TOT','1968','49','29')
('29TOT1969','TOT','1969','49','29')
('29TOT1970','TOT','1970','49,5','29')
('29TOT1971','TOT','1971','46,5','29')
('29TOT1972','TOT','1972','46,5','29')
('29TOT1973','TOT','1973','46','29')
('29TOT1974','TOT','1974','45','29')
('29TOT1976','TOT','1976','42','29')
('29TOT1978','TOT','1978','40','29')
('29TOT1980','TOT','1980','39','29')
('29TOT1982','TOT','1982','35','29')
('29TOT1984','TOT','1984','34','29')
('29TOT1986','TOT','1986','33','29')
('29TOT1988','TOT','1988','32','29')
('29TOT1990','TOT','1990','30','29')
('29TOT1992','TOT','1992','29','29')
('29TOT1994','TOT','1994','27','29')
('29TOT1996','TOT','1996','28','29')
('29TOT1998','TOT','1998','27','29')
('29TOT2000','TOT','2000','27','29')
('29TOT2001','TOT','2001','27','29')
('29TOT2002','TOT','2002','26','29')
('29TOT2003','TOT','2003','26','29')
('29TOT2004','TOT','2004','25','29')
('29TOT2005','TOT','2005','24','29')
('29TOT2006','TOT','2006','22','29')
('29TOT2007','TOT','2007','21','29')
('29TOT2008','TOT','2008','21','29')
('29TOT2009','TOT','2009','21','29')
('29TOT2010','TOT','2010','20','29')
('29TOT2011','TOT','2011','20','29')
('29TOT2012','TOT','2012','20','29')
('29TOT2013','TOT','2013','19','29')
('29TOT2014','TOT','2014','19','29')
('29TOT2015','TOT','2015','17,8','29')
('29TOT2016','TOT','2016','16,1','29')
('29TOT2017','TOT','2017','16,8','29')
('29TOT2018','TOT','2018','16,6','29')
('29TOT2019','TOT','2019','15,8','29')
('30TOT1965','TOT','1965','42,4','30')
('30TOT1966','TOT','1966','42,6','30')
('30TOT1967','TOT','1967','39,1','30')
('30TOT1968','TOT','1968','37,7','30')
('30TOT1970','TOT','1970','37,4','30')
('30TOT1974','TOT','1974','37,1','30')
('30TOT1976','TOT','1976','36,1','30')
('30TOT1977','TOT','1977','36','30')
('30TOT1978','TOT','1978','34,1','30')
('30TOT1979','TOT','1979','33,5','30')
('30TOT1980','TOT','1980','33,2','30')
('30TOT1983','TOT','1983','32,1','30')
('30TOT1985','TOT','1985','30,1','30')
('30TOT1987','TOT','1987','28,8','30')
('30TOT1988','TOT','1988','28,1','30')
('30TOT1990','TOT','1990','25,5','30')
('30TOT1991','TOT','1991','22,1','30')
('30TOT1992','TOT','1992','22,3','30')
('30TOT1993','TOT','1993','20,4','30')
('30TOT1994','TOT','1994','21','30')
('30TOT1995','TOT','1995','20','30')
('30TOT1997','TOT','1997','20,3','30')
('30TOT1998','TOT','1998','19,9','30')
('30TOT1999','TOT','1999','19,2','30')
('30TOT2000','TOT','2000','19,1','30')
('30TOT2001','TOT','2001','18,7','30')
('30TOT2002','TOT','2002','18,4','30')
('30TOT2003','TOT','2003','17,5','30')
('30TOT2004','TOT','2004','17','30')
('30TOT2005','TOT','2005','16,9','30')
('30TOT2006','TOT','2006','16,7','30')
('30TOT2007','TOT','2007','15,4','30')
('30TOT2008','TOT','2008','16,5','30')
('30TOT2009','TOT','2009','16,1','30')
('30TOT2010','TOT','2010','15,1','30')
('30TOT2011','TOT','2011','14,8','30')
('30TOT2012','TOT','2012','14,2','30')
('30TOT2013','TOT','2013','13,7','30')
('30TOT2014','TOT','2014','12,9','30')
('30TOT2015','TOT','2015','11,4','30')
('30TOT2016','TOT','2016','11,8','30')
('30TOT2017','TOT','2017','10,5','30') 
('30TOT2018','TOT','2018','10,3','30')
('30TOT2019','TOT','2019','10,9','30')
('31TOT2003','TOT','2003','17,6','31')
('31TOT2006','TOT','2006','16,2','31')
('31TOT2007','TOT','2007','16,4','31')
('31TOT2008','TOT','2008','16,1','31')
('31TOT2009','TOT','2009','15,5','31')
('31TOT2010','TOT','2010','15,1','31')
('31TOT2011','TOT','2011','14,8','31')
('31TOT2012','TOT','2012','12,1','31')
('31TOT2013','TOT','2013','11,3','31')
('31TOT2014','TOT','2014','10,8','31')
('31TOT2015','TOT','2015','10,4','31')
('31TOT2016','TOT','2016','10,2','31')
('31TOT2017','TOT','2017','10,1','31')
('31TOT2018','TOT','2018','9,3','31')
('31TOT2019','TOT','2019','9,8','31')
('32TOT2003','TOT','2003','33','32')
('32TOT2009','TOT','2009','29,8','32')
('32TOT2016','TOT','2016','24,5','32')
('33TOT2007','TOT','2007','23,7','33')
('33TOT2010','TOT','2010','23','33')
('33TOT2012','TOT','2012','22,7','33')
('33TOT2014','TOT','2014','22,2','33')
('33TOT2016','TOT','2016','21,9','33')
('33TOT2018','TOT','2018','21,5','33')
('35TOT1990','TOT','1990','27,5','34')
('35TOT1992','TOT','1992','30,9','34')
('35TOT1994','TOT','1994','33,5','34')
('35TOT1996','TOT','1996','31,9','34')
('35TOT1998','TOT','1998','29,7','34')
('35TOT2000','TOT','2000','30,3','34')
('35TOT2002','TOT','2002','28,3','34')
('35TOT2004','TOT','2004','32,8','34')
('35TOT2006','TOT','2006','27,8','34')
('35TOT2008','TOT','2008','26,2','34')
('35TOT2010','TOT','2010','26,2','34')
('35TOT2012','TOT','2012','26','34')
('35TOT2014','TOT','2014','22,1','34')
('35TOT2016','TOT','2016','21,3','34')
('35TOT2018','TOT','2018','17,2','34')
('35TOT2020','TOT','2020','17,9','34')
('35TOT2007','TOT','2007','12','35')
('35TOT2010','TOT','2010','11,3','35')
('35TOT2012','TOT','2012','10,9','35')
('35TOT2014','TOT','2014','10,6','35')
('35TOT2016','TOT','2016','10,3','35')
('35TOT2018','TOT','2018','10','35')
('36TOT2007','TOT','2007','26,9','36')
('36TOT2010','TOT','2010','27','36')
('36TOT2012','TOT','2012','27,3','36')
('36TOT2014','TOT','2014','27,4','36')
('36TOT2016','TOT','2016','27,5','36')
('36TOT2018','TOT','2018','27,6','36')
('37TOT1996','TOT','1996','24,5','37')
('37TOT2000','TOT','2000','24,1','37')
('37TOT2002','TOT','2002','21,9','37')
('37TOT2004','TOT','2004','21,6','37')
('37TOT2006','TOT','2006','19,5','37')
('37TOT2008','TOT','2008','18,7','37')
('37TOT2010','TOT','2010','18,5','37')
('37TOT2013','TOT','2013','16,2','37')
('37TOT2014','TOT','2014','17,1','37')
('37TOT2016','TOT','2016','19,6','37')
('37TOT2017','TOT','2017','16,9','37')
('37TOT2019','TOT','2019','16,4','37')
('38TOT1991','TOT','1991','30','38')
('38TOT1998','TOT','1998','33,9','38')
('38TOT2000','TOT','2000','34,9','38')
('38TOT2001','TOT','2001','35,1','38')
('38TOT2004','TOT','2004','35,8','38')
('38TOT2009','TOT','2009','39,4','38')
('38TOT2016','TOT','2016','30,3','38')
('38TOT2017','TOT','2017','27,5','38')
('38TOT2018','TOT','2018','26,7','38')
('38TOT2019','TOT','2019','25,8','38')
('39TOT2001','TOT','2001','22,4','39')
('39TOT2007','TOT','2007','18,9','39')
('39TOT2014','TOT','2014','18,9','39')
('39TOT2019','TOT','2019','17,4','39')
('40TOT2007','TOT','2007','18,9','40')
('40TOT2010','TOT','2010','18,4','40')
('40TOT2012','TOT','2012','18,1','40')
('40TOT2014','TOT','2014','17,8','40')
('40TOT2016','TOT','2016','17,6','40')
('40TOT2018','TOT','2018','17,3','40')
('41TOT2008','TOT','2008','17,1','41')
('41TOT2013','TOT','2013','13','41')
('42TOT2008','TOT','2008','28,1','42')
('42TOT2014','TOT','2014','24,6','42')
('42TOT2019','TOT','2019','22,6','42')
('43TOT2005','TOT','2005','24,5','43')
('43TOT2014','TOT','2014','20,3','43')
('43TOT2019','TOT','2019','18,9','43')
('44TOT1990','TOT','1990','18','44')
('44TOT1991','TOT','1991','17,5','44')
('44TOT1992','TOT','1992','17','44')
('44TOT1993','TOT','1993','16,5','44')
('44TOT1994','TOT','1994','16','44')
('44TOT1995','TOT','1995','14,7','44')
('44TOT1996','TOT','1996','15','44')
('44TOT1997','TOT','1997','14,6','44')
('44TOT1998','TOT','1998','14,1','44')
('44TOT1999','TOT','1999','13,6','44')
('44TOT2000','TOT','2000','12,5','44')
('44TOT2001','TOT','2001','12,6','44')
('44TOT2002','TOT','2002','12,1','44')
('44TOT2003','TOT','2003','11,6','44')
('44TOT2004','TOT','2004','11,1','44')
('44TOT2005','TOT','2005','10,6','44')
('44TOT2006','TOT','2006','10,1','44')
('44TOT2007','TOT','2007','9,6','44')
('44TOT2008','TOT','2008','9,2','44')
('44TOT2009','TOT','2009','8,7','44')
('44TOT2010','TOT','2010','8,2','44')
('44TOT2011','TOT','2011','7,7','44')
('44TOT2012','TOT','2012','7,2','44')
('44TOT2013','TOT','2013','6,7','44')
('44TOT2014','TOT','2014','6,2','44')
('44TOT2015','TOT','2015','5,8','44')
('44TOT2016','TOT','2016','5,2','44')
('44TOT2017','TOT','2017','4,7','44')
('44TOT2018','TOT','2018','4,2','44')
('1MEN1964','MEN','1964','58','1')
('1MEN1966','MEN','1966','55','1')
('1MEN1969','MEN','1969','45','1')
('1MEN1974','MEN','1974','45,3','1')
('1MEN1976','MEN','1976','43,9','1')
('1MEN1980','MEN','1980','41,1','1')
('1MEN1983','MEN','1983','40,3','1')
('1MEN1986','MEN','1986','32,9','1')
('1MEN1989','MEN','1989','30,2','1')
('1MEN1992','MEN','1992','28,2','1')
('1MEN1995','MEN','1995','26,3','1')
('1MEN1998','MEN','1998','24,4','1')
('1MEN2001','MEN','2001','21,2','1')
('1MEN2004','MEN','2004','19','1')
('1MEN2007','MEN','2007','18,3','1')
('1MEN2010','MEN','2010','16,6','1')
('1MEN2013','MEN','2013','14,7','1')
('1MEN2016','MEN','2016','14','1')
('1MEN2019','MEN','2019','12,4','1')
('1WOMEN1964','WOMEN','1964','28','1')
('1WOMEN1966','WOMEN','1966','26','1')
('1WOMEN1969','WOMEN','1969','28','1')
('1WOMEN1974','WOMEN','1974','29,6','1')
('1WOMEN1976','WOMEN','1976','32,5','1')
('1WOMEN1980','WOMEN','1980','31,1','1')
('1WOMEN1983','WOMEN','1983','30,9','1')
('1WOMEN1986','WOMEN','1986','28,5','1')
('1WOMEN1989','WOMEN','1989','27','1')
('1WOMEN1992','WOMEN','1992','23,8','1')
('1WOMEN1995','WOMEN','1995','22','1')
('1WOMEN1998','WOMEN','1998','19,8','1')
('1WOMEN2001','WOMEN','2001','18','1')
('1WOMEN2004','WOMEN','2004','16,5','1')
('1WOMEN2007','WOMEN','2007','15,4','1')
('1WOMEN2010','WOMEN','2010','14,1','1')
('1WOMEN2013','WOMEN','2013','11,3','1')
('1WOMEN2016','WOMEN','2016','10,8','1')
('1WOMEN2019','WOMEN','2019','10','1')
('2MEN1972','MEN','1972','38,7','2')
('2MEN1979','MEN','1979','35,3','2')
('2MEN1986','MEN','1986','34,6','2')
('2MEN1997','MEN','1997','30','2')
('2MEN2006','MEN','2006','27,3','2')
('2MEN2014','MEN','2014','26,5','2') 
('2MEN2019','MEN','2019','23,5','2')
('2WOMEN1972','WOMEN','1972','9,8','2')
('2WOMEN1979','WOMEN','1979','13,6','2')
('2WOMEN1986','WOMEN','1986','17,5','2')
('2WOMEN1997','WOMEN','1997','18,8','2')
('2WOMEN2006','WOMEN','2006','19,4','2')
('2WOMEN2014','WOMEN','2014','22,1','2')
('2WOMEN2019','WOMEN','2019','17,8','2')
('3MEN1997','MEN','1997','31,2','3')
('3MEN2001','MEN','2001','28,6','3')
('3MEN2004','MEN','2004','28','3')
('3MEN2008','MEN','2008','23,6','3')
('3MEN2013','MEN','2013','21,6','3')
('3MEN2018','MEN','2018','18,9','3')
('3WOMEN1997','WOMEN','1997','19,7','3')
('3WOMEN2001','WOMEN','2001','19,9','3')
('3WOMEN2004','WOMEN','2004','19,7','3')
('3WOMEN2008','WOMEN','2008','17,7','3')
('3WOMEN2013','WOMEN','2013','16,4','3')
('3WOMEN2018','WOMEN','2018','12,1','3')
('4MEN1964','MEN','1964','54','4')
('4MEN1965','MEN','1965','55','4')
('4MEN1966','MEN','1966','54','4')
('4MEN1967','MEN','1967','53','4')
('4MEN1968','MEN','1968','51','4')
('4MEN1969','MEN','1969','50','4')
('4MEN1970','MEN','1970','49','4')
('4MEN1971','MEN','1971','49','4')
('4MEN1972','MEN','1972','48','4')
('4MEN1979','MEN','1979','38,6','4')
('4MEN1981','MEN','1981','36,7','4')
('4MEN1983','MEN','1983','34','4')
('4MEN1985','MEN','1985','33,1','4')
('4MEN1986','MEN','1986','30,8','4')
('4MEN1988','MEN','1988','34,5','4')
('4MEN1989','MEN','1989','32,6','4')
('4MEN1990','MEN','1990','29,8','4')
('4MEN1991','MEN','1991','26,2','4')
('4MEN1994','MEN','1994','27,5','4')
('4MEN1996','MEN','1996','27','4')
('4MEN1998','MEN','1998','25,4','4')
('4MEN2001','MEN','2001','24,7','4')
('4MEN2003','MEN','2003','20,5','4')
('4MEN2005','MEN','2005','19,2','4')
('4MEN2007','MEN','2007','20,4','4')
('4MEN2008','MEN','2008','20','4')
('4MEN2009','MEN','2009','18,3','4')
('4MEN2010','MEN','2010','19','4')
('4MEN2011','MEN','2011','17,4','4')
('4MEN2012','MEN','2012','18,7','4')
('4MEN2013','MEN','2013','16,9','4')
('4MEN2014','MEN','2014','16,3','4')
('4MEN2015','MEN','2015','14,9','4')
('4MEN2016','MEN','2016','14,2','4')
('4MEN2017','MEN','2017','14,2','4')
('4MEN2018','MEN','2018','12,8','4')
('4MEN2019','MEN','2019','12','4')
('4WOMEN1964','WOMEN','1964','30','4')
('4WOMEN1965','WOMEN','1965','30','4')
('4WOMEN1966','WOMEN','1966','31','4')
('4WOMEN1967','WOMEN','1967','31','4')
('4WOMEN1968','WOMEN','1968','31','4')
('4WOMEN1969','WOMEN','1969','30','4')
('4WOMEN1970','WOMEN','1970','30','4')
('4WOMEN1971','WOMEN','1971','30','4')
('4WOMEN1972','WOMEN','1972','30','4')
('4WOMEN1979','WOMEN','1979','30,1','4')
('4WOMEN1981','WOMEN','1981','28,9','4')
('4WOMEN1983','WOMEN','1983','28,3','4')
('4WOMEN1985','WOMEN','1985','27,8','4')
('4WOMEN1986','WOMEN','1986','25,8','4')
('4WOMEN1988','WOMEN','1988','27','4')
('4WOMEN1989','WOMEN','1989','29,4','4')
('4WOMEN1990','WOMEN','1990','26,7','4')
('4WOMEN1991','WOMEN','1991','25,6','4')
('4WOMEN1994','WOMEN','1994','23,6','4')
('4WOMEN1996','WOMEN','1996','22,1','4')
('4WOMEN1998','WOMEN','1998','22,3','4')
('4WOMEN2001','WOMEN','2001','20,2','4')
('4WOMEN2003','WOMEN','2003','17','4')
('4WOMEN2005','WOMEN','2005','15,6','4')
('4WOMEN2007','WOMEN','2007','16,1','4')
('4WOMEN2008','WOMEN','2008','15,1','4')
('4WOMEN2009','WOMEN','2009','14,2','4')
('4WOMEN2010','WOMEN','2010','13,7','4')
('4WOMEN2011','WOMEN','2011','14','4')
('4WOMEN2012','WOMEN','2012','13,5','4')
('4WOMEN2013','WOMEN','2013','12,9','4')
('4WOMEN2014','WOMEN','2014','11,7','4')
('4WOMEN2015','WOMEN','2015','11,3','4')
('4WOMEN2016','WOMEN','2016','10,8','4')
('4WOMEN2017','WOMEN','2017','10','4')
('4WOMEN2018','WOMEN','2018','9,7','4')
('4WOMEN2019','WOMEN','2019','8,7','4')
('5MEN1993','MEN','1993','31,9','5')
('5MEN1996','MEN','1996','32,8','5')
('5MEN1999','MEN','1999','30,1','5')
('5MEN2002','MEN','2002','30,9','5')
('5MEN2003','MEN','2003','32,2','5')
('5MEN2004','MEN','2004','31,1','5')
('5MEN2005','MEN','2005','29,8','5')
('5MEN2006','MEN','2006','27,7','5')
('5MEN2007','MEN','2007','29,6','5')
('5MEN2008','MEN','2008','24,9','5')
('5MEN2009','MEN','2009','29,7','5')
('5MEN2010','MEN','2010','29,3','5')
('5MEN2011','MEN','2011','24,7','5')
('5MEN2012','MEN','2012','26,3','5')
('5MEN2013','MEN','2013','27,2','5')
('5MEN2014','MEN','2014','26,4','5')
('5MEN2015','MEN','2015','21,8','5')
('5MEN2016','MEN','2016','23,8','5')
('5MEN2017','MEN','2017','22,6','5')
('5MEN2018','MEN','2018','24,5','5')
('5MEN2019','MEN','2019','21,1','5')
('5WOMEN1993','WOMEN','1993','21','5')
('5WOMEN1996','WOMEN','1996','20,2','5')
('5WOMEN1999','WOMEN','1999','17,3','5')
('5WOMEN2002','WOMEN','2002','18,1','5')
('5WOMEN2003','WOMEN','2003','22,6','5')
('5WOMEN2004','WOMEN','2004','20,1','5')
('5WOMEN2005','WOMEN','2005','19,4','5')
('5WOMEN2006','WOMEN','2006','19,5','5')
('5WOMEN2007','WOMEN','2007','18,8','5')
('5WOMEN2008','WOMEN','2008','18,8','5')
('5WOMEN2009','WOMEN','2009','18','5')
('5WOMEN2010','WOMEN','2010','16,5','5')
('5WOMEN2011','WOMEN','2011','18,8','5')
('5WOMEN2012','WOMEN','2012','19,6','5')
('5WOMEN2013','WOMEN','2013','17,4','5')
('5WOMEN2014','WOMEN','2014','18,5','5')
('5WOMEN2015','WOMEN','2015','14,8','5')
('5WOMEN2016','WOMEN','2016','15,6','5')
('5WOMEN2017','WOMEN','2017','14,5','5')
('5WOMEN2018','WOMEN','2018','17,9','5')
('5WOMEN2019','WOMEN','2019','15,2','5')
('6MEN1967','MEN','1967','70','6')
('6MEN1968','MEN','1968','69','6')
('6MEN1969','MEN','1969','68','6')
('6MEN1970','MEN','1970','68','6')
('6MEN1971','MEN','1971','67','6')
('6MEN1972','MEN','1972','64','6')
('6MEN1973','MEN','1973','63','6')
('6MEN1974','MEN','1974','64','6')
('6MEN1975','MEN','1975','60','6')
('6MEN1976','MEN','1976','61','6')
('6MEN1977','MEN','1977','59','6')
('6MEN1978','MEN','1978','57','6')
('6MEN1979','MEN','1979','57','6')
('6MEN1980','MEN','1980','57','6')
('6MEN1981','MEN','1981','54','6')
('6MEN1982','MEN','1982','53','6')
('6MEN1983','MEN','1983','54','6')
('6MEN1984','MEN','1984','51','6')
('6MEN1985','MEN','1985','51','6')
('6MEN1986','MEN','1986','53','6')
('6MEN1987','MEN','1987','50','6')
('6MEN1988','MEN','1988','47','6')
